"","Artist.Reputation","Height","Base.Shipping.Price","Weight_log","Price_of_Sculpture_log"
"660",0.64,5,18.14,5.97888576490112,1.63315443905142
"661",0.59,4,20.71,4.12713438504509,1.53255686809814
"662",0.3,19,71.83,10.5169961104359,5.04972779390235
"663",0.65,22,68.33,9.07532216029809,3.09331260189286
"665",0.59,26,55.05,11.8054980593014,6.01562043031905
"666",0.55,8,24.38,7.12044437239249,1.81319474994812
"668",0.24,19,48.53,12.0463556692455,6.27278266247326
"670",0.35,25,19.54,7.46965417293213,1.35325450704169
"673",0.13,49,38.9,12.9403353775183,7.50649836911477
"675",0.17,13,13.32,7.9585769038139,2.12226153886276
"676",0.93,19,61.58,11.6711336164009,7.02415958685224
"677",0.11,10,11.5,5.70044357339069,1.26412672714568
"678",0.36,3,18.43,5.01063529409626,1.46787434811231
"679",0.17,15,13.42,8.25114213909075,2.44755086324423
"680",0.45,26,38.99,14.0716973193511,7.59560847108097
"681",0.17,9,17.11,5.06259503302697,1.80005827204275
"682",0.72,25,73.55,8.96123778149188,3.92355624124182
"683",0.21,32,19.25,7.11801620446533,1.86252854011626
"685",0.53,7,14.96,5.88887795833288,1.48387468945875
"686",0.8,3,19.25,3.09104245335832,1.62334081760309
"688",0.19,24,34.9,12.6148090637307,6.52232806461048
"689",0.99,18,67.71,11.3288103006235,6.02690408214736
"691",0.12,54,12.89,7.72356247227797,1.71739505393919
"692",0.47,20,14.39,7.93880224815448,1.43746264769429
"693",0.34,23,77.64,12.569875128109,5.25942060091809
"695",0.46,21,19.52,5.30826769740121,1.27536280041261
"696",0.02,16,13.95,7.85515700588134,1.87487437593856
"697",0.41,15,13.4,4.39444915467244,1.36353737399727
"698",0.02,20,17.88,8.31287139434261,1.75267208052001
"699",0.78,25,31.58,10.3196617794526,5.48126372811083
"700",0.57,31,83.81,11.656904589476,4.79438459903922
"701",0.26,21,33.96,9.90827606926793,4.4791533454046
"702",0.06,12,36.33,10.6419187579362,4.25858700561615
"703",0.53,19,51.35,9.07417694716331,3.00815479355255
"704",0.28,5,15.71,7.49220304261874,1.41585316336144
"705",0.32,11,82.55,9.68265383150881,4.22347043143019
"706",0.95,20,72.66,11.2497668851178,5.63974160744615
"709",0.55,12,24.82,5.91079664404053,1.73518911773966
"712",0.58,7,22.48,4.77912349311153,1.75440368268429
"713",0.28,17,21.13,8.20631072579402,2.13771044980381
"714",0.1,31,55.94,15.5966892476481,8.37666825803746
"716",0.29,4,14.32,4.54329478227,1.86097453824953
"717",0.9,28,14.95,5.50533153593236,1.13462272619114
"718",0.93,32,11.3,6.61204103483309,1.66013102674962
"719",0.17,32,18.1,7.08506429395255,1.67147330335355
"720",0.4,22,21.22,5.19295685089021,1.66203036255327
"723",0.59,24,21.16,5.65248918026865,1.61342993370364
"725",0.18,11,19.78,7.39817409297047,1.47247205736094
"726",0.31,28,71.84,9.13873695311649,3.50013732951706
"727",0.39,52,20.25,7.47533923656674,1.67896397508271
"730",0.57,41,20.96,8.08856180527623,3.21164977977646
"731",0.59,22,40.19,9.72519785685554,4.13820194528588
"733",0.43,18,54.61,11.1622751933353,6.07405784541184
"734",0.22,31,49.61,12.4069624079045,6.08820552101988
"735",0.56,8,14.39,6.27287700654617,1.53686721959926
"736",0.43,47,86.58,14.592942359625,9.43224555683107
"737",0.45,38,81.89,14.3810362763781,6.92217087321645
"738",0.77,23,33.25,9.14516164595119,3.62859852322901
"740",0.09,26,13.23,6.08677472691231,1.47932922708708
"741",0.82,29,21.18,7.18235211188526,1.7263316639056
"742",0.17,21,25.48,9.00380808646717,2.89867056071086
"743",0.34,15,23.24,8.1318247850072,2.85070650150373
"744",0.59,19,43.57,9.41254625207551,4.04497923267677
"745",0.52,32,77.16,9.13948863100423,3.99746648724561
"746",0.44,20,74.07,11.6260577024112,6.51942748466983
"747",0.96,13,42.68,9.87565376160669,4.72348641280613
"748",0.97,34,24.94,6.2363695902037,1.79674701073909
"749",0.75,19,67.63,11.0522858561174,5.41827581206142
"750",0.38,23,54.93,9.65765095067424,2.8724340572095
"751",0.15,12,54.79,11.0164464349112,5.17303755012128
"752",0.42,26,14.89,7.04925484125584,1.72988406550997
"753",0.95,25,92.67,10.6170989062284,4.33781347999756
"754",0.49,41,37.48,10.5592962474407,5.25629673728542
"756",0.38,14,64.11,10.5378662001804,4.53496229094459
"757",0.2,30,90.23,9.74601469371156,2.49979526228175
"758",0.91,39,16.74,6.13772705408623,1.71199450075919
"759",0.47,15,13.75,6.68710860786651,1.63899671467564
"760",0.39,3,20.71,2.39789527279837,1.42791603581071
"762",0.59,34,25.53,10.9330712547938,5.29956658594847
"763",0.4,17,84.39,10.7605589247503,4.55282370561588
"765",0.49,15,24.31,5.82894561761021,1.10525683138678
"766",0.8,42,96.92,9.25693765735297,4.491777498633
"767",0.82,28,10.86,5.92958914338989,1.92861865194525
"768",0.46,24,65.43,9.70228893997248,2.41680623708407
"770",0.72,26,41.56,13.7324071711874,7.9262017968492
"772",0.09,34,85.81,14.7602114715028,8.2625770327031
"774",0.04,30,22.81,5.91079664404053,1.7227665977411
"776",0.56,20,17.2,6.51025834052315,1.90805992492422
"777",0.01,8,24.65,7.98752447984877,1.57069708411767
"778",0.12,9,27.62,9.3064683990704,2.28136145654242
"779",0.7,26,22.84,8.3165447179294,3.02771531940704
"780",0.58,23,37.27,9.43763529441287,4.26408733680919
"781",0.57,33,20.73,6.82001636467413,1.86097453824953
"783",0.09,25,39.51,12.0618384676011,6.12095654234074
"784",0.72,17,53.82,8.63355299253243,3.98210861299483
"785",0.07,21,96.46,11.1648704057059,4.51743127168008
"786",0.54,15,22.1,5.08140436498446,1.80500469597808
"787",0.33,14,18.35,6.82437367004309,1.40609698841607
"788",0.11,8,15.25,6.58202513889283,1.8229350866965
"789",0.13,25,24.63,7.54697411751653,1.97823903617067
"792",0.77,20,18.75,6.69208374250663,1.85473426838944
"793",0.65,24,69.84,12.9528506363575,6.20085394218953
"795",0.01,23,12.71,6.11809719804135,1.28647402583768
"796",0.78,18,62.45,12.3906375175433,7.15074851530882
"797",0.48,29,87.35,10.3723029761451,4.18189745922996
"801",0.29,18,73.94,11.5044193906763,3.56896915744138
"803",0.58,15,23.48,5.12989871492307,1.76814960358892
"804",0.76,24,18.52,5.66296048013595,1.26976054486394
"806",0.46,43,39.07,11.3806390113731,5.25504445431457
"807",0.91,3,15.4,4.68213122712422,1.83577635464483
"809",0.94,13,17.94,7.88683299895506,2.56955412384829
"810",0.56,28,60.02,14.1396434050601,7.25997431007027
"811",0.27,12,41.84,10.4493810475626,3.80243132879805
"812",0.15,20,17.3,5.38449506278909,1.25276296849537
"813",0.94,40,18.69,8.10591119798651,3.01553490085017
"814",0.19,19,19.51,8.51298434664218,2.82137888640921
"816",0.29,15,75.34,11.2026432558393,5.20768124628859
"817",0.7,22,10.68,5.65948221575962,1.82776990675109
"818",0.09,14,88.05,11.5731358833692,5.89341060663259
"819",0.6,23,12.7,6.20859002609663,1.82776990675109
"820",0.26,29,20.25,7.00669522683704,1.56024766824333
"822",0.42,20,24.71,6.10702288774225,1.16938135955632
"825",0.57,17,42.65,12.2408121793341,6.63098676969593
"826",0.08,4,12.69,4.77068462446567,1.81645208181843
"827",0.81,21,42.36,12.6966965823863,6.25940936512673
"828",0.47,8,11.39,3.73766961828337,1.54968790802833
"829",0.54,36,60.88,14.5783876050303,7.46381618437468
"830",0.25,28,50.82,13.0756909692059,7.76651858776433
"831",0.12,19,60.56,8.95441533113759,2.55722731136763
"833",0.38,28,90.83,14.1084786348453,7.61629833252004
"834",0.94,7,11.13,4.06044301054642,1.34286480319255
"835",0.6,35,59.69,8.89302349439471,2.37024374146786
"837",0.5,27,13.75,5.52942908751142,1.73342389221509
"838",0.23,3,13.11,4.00733318523247,1.56444054650336
"839",0.23,33,82.32,10.7565615559864,4.68324172140825
"840",0.56,35,62.7,13.0333179331017,6.97947110652374
"841",0.75,3,24.77,1.6094379124341,1.48839958405704
"842",0.42,35,10.68,6.34738920965601,1.44926916028128
"844",0.51,27,24.54,6.15697898558556,1.71199450075919
"845",0.44,53,96.78,11.2952792754354,5.35318426798888
"847",0.89,9,16.55,4.71849887129509,1.76985463384001
"848",0.7,24,21.95,7.33367639565768,2.10046890887191
"849",0.6,15,41.08,10.5719064948711,4.52461067812967
"850",0.42,41,12.41,8.05038445306702,1.7227665977411
"851",0.58,4,10.97,3.36729582998647,1.62727783056243
"852",0.78,13,18.21,6.10479323241498,1.39871688111845
"853",0.26,21,41.85,8.57451825803551,2.4832385926873
"855",0.42,21,15.69,8.39683183474505,2.64262239577975
"856",0.37,13,92.9,11.6255306743459,6.33477052330776
"858",0.07,22,50.76,12.6456396185833,6.10713424011696
"860",0.36,18,73.82,10.8995317194793,5.05132928042381
"864",0.35,8,16.65,8.32700074024171,2.35707327827812
"865",0.15,7,23.86,7.11720550316434,1.93007108502557
"866",0.45,22,95.93,10.5126007374861,4.57800451791532
"867",0.97,29,62.64,9.69953369561506,4.88771408058375
"868",0.68,13,24.74,7.82164312623998,2.0515563381903
"869",0.59,4,20.49,4.40671924726425,1.3244189574018
"870",0.02,21,12.65,7.31721240835984,1.21787570949493
"871",0.72,22,24.7,5.79909265446053,1.18478998490916
"872",0.67,9,69.56,9.10197534729806,4.28744119218401
"873",0.71,28,14.25,7.35627987655075,2.26384426467762
"878",0.51,15,10.77,8.00603417874901,1.79175946922805
"879",0.47,3,13.37,2.63905732961526,1.33762918913861
"880",0.76,12,11.71,5.90808293816893,1.9387416595767
"881",0.68,24,25.13,9.19755903761145,4.10165113740454
"882",0.2,10,61.46,9.59621483031934,3.64440496401211
"883",0,18,96.22,8.93089098445088,1.7561322915849
"885",0.6,10,24.86,5.4249500174814,1.51732262352629
"886",0.4,12,87.22,9.91422964906803,4.43057867525605
"887",0.63,27,34.11,10.0052766984382,4.78599061665578
"888",0.9,24,17.91,5.98896141688986,1.80828877117927
"889",0.49,23,57.42,13.1753731977179,7.07545377135466
"890",0,4,19.42,3.93182563272433,1.54756250871601
"891",0.02,8,18.69,7.94979721616185,1.90805992492422
"894",0.56,15,57.54,10.3209141690435,3.37176857097134
"895",0.56,21,18.89,5.48063892334199,1.20297230399235
"897",0.27,8,21.14,5.23110861685459,1.57484646766448
"899",0.16,27,47.08,13.2328182945351,7.51541537477402
"901",0.65,19,10.96,5.4249500174814,1.83896107071235
"902",0.72,33,11.29,7.10332206252611,1.81319474994812
"903",0.76,8,46.18,9.25836834098676,4.19449151082704
"904",0.36,16,22.12,4.33073334028633,1.66392609771817
"905",0.75,5,13.7,4.15888308335967,1.16315080980568
"906",0.64,14,35.59,10.6854694467966,4.77634653167705
"907",0.14,31,26.57,9.90423727142667,3.70401434169821
"908",0.73,16,13.61,7.06133436691044,1.49738840862548
"909",0.26,21,46.79,8.82922635473185,3.2104403460471
"910",0.61,23,75.28,13.4606610896877,7.03468744452789
"911",0.42,47,19.84,7.18765716411496,1.91250108692418
"912",0.84,22,44.56,12.327555495093,7.78775125291804
"913",0.7,25,30.76,11.8456406527137,5.06953293534374
"914",0.45,25,34.57,12.5676485600686,6.82349284745013
"916",0.49,13,64.12,9.9802170853948,3.99709917778327
"917",0.68,22,12.69,5.40267738187228,1.52822785700856
"918",0.64,33,15.74,6.30078579466324,1.29746314741327
"919",0.65,37,13.54,6.86484777797086,1.48387468945875
"920",0.37,28,98.34,13.4380277673799,6.45703649594827
"922",0.33,30,83.11,12.6662468741104,7.55498416759708
"923",0.34,18,23.74,7.00850518208228,1.85002837735203
"924",0.74,8,22,4.92725368515721,1.85629799036563
"926",0.08,30,14.5,8.37770121259764,1.90805992492422
"927",0.76,28,69.57,12.4547786748945,6.71738138899735
"928",0.36,3,11.28,4.06044301054642,1.38629436111989
"929",0.38,16,87.98,10.0170394272202,3.82994489439254
"931",0.1,14,13.18,8.2445967563825,1.76985463384001
"933",0.23,38,24.83,6.97634807044775,1.35325450704169
"934",0.7,39,63.6,10.9587747164659,4.79876133504028
"935",0.34,15,56.82,10.8805158410258,5.15462019129085
"936",1,38,35.45,10.2746717266674,5.20092502053939
"938",0.79,16,18.14,8.12946976478423,1.93441576962958
"939",0.5,38,34.14,10.181460140129,3.37485340632255
"940",0.43,16,12.87,4.9416424226093,1.77664583141801
"941",0.27,19,77.93,8.57414047185799,2.35896542643015
"942",0.02,47,66.76,9.84845041660622,3.15529684322533
"943",0.05,22,58.47,11.8304478534329,5.8137125340284
"944",0.3,11,21.24,7.72001794043224,2.28136145654242
"947",0.2,43,52.51,9.4869867748077,3.49771894865278
"948",0.49,23,16.1,8.40893960597598,2.89369954798884
"949",0.75,21,21.3,6.60394382460047,1.45628673293993
"950",0.54,25,35.75,11.7027852048025,6.01432621625124
"952",0.69,9,57.25,9.09773142759353,2.41858876875035
"953",0.97,7,23.7,3.66356164612965,1.65057985576528
"954",0.62,19,43.35,11.5085760198324,6.32148746004929
"955",0.14,17,82.72,11.4314659207243,5.05999672363398
"957",0.44,20,83.13,8.83083536553755,2.35801979988215
"958",0.6,25,60.52,12.4509816025126,6.44637040136202
"959",0.67,7,22.68,5.91079664404053,1.27536280041261
"961",0.68,35,76.83,10.9712797438644,3.89406268005115
"964",0.59,17,92.48,9.34049105644123,3.7855523413742
"965",0.43,18,10.2,5.11799381241676,1.89160480419777
"967",0.89,7,15.63,6.12686918411419,1.31103187661934
"971",0.88,10,18.74,6.45990445437753,1.15057202759882
"972",0.78,26,23.66,7.90912218321141,3.11529150861163
"973",0.22,4,17.61,5.61312810638807,1.87487437593856
"977",0.99,37,55.51,9.2037184956673,3.32467624375441
"978",0.8,20,85.37,8.84332645024227,4.15825788796575
"981",0.5,32,14.35,6.30261897574491,1.42310833424261
"984",0.04,8,53.54,8.71637186527662,1.43270073393405
"986",0.48,40,39.35,14.3006884731809,8.25215154596087
"988",0.78,19,15.05,5.96357934361845,1.72455071953461
"989",0.36,37,76.2,10.7078853678938,5.32359517373231
"990",0.04,34,22.2,7.4593388952203,1.47932922708708
"991",0.62,21,13.76,5.99396142730657,1.37371557891303
"993",0.39,23,22.19,7.67275789664251,2.26176309847379
"994",0.45,12,22.33,7.1276936993474,1.79674701073909
"996",0.3,38,38.76,11.0145717426996,5.0817769663674
"997",0.36,6,19.39,6.31896811374643,1.71379792775834
"998",0.44,37,18.48,6.88653164253051,1.44456326924387
"1000",0.53,8,15.55,4.53259949315326,1.86717610851281
"1003",0.14,39,63.89,8.68440111040014,2.15524450509534
"1005",0.1,21,24.4,7.28276117960559,1.66770682055808
"1006",0.36,19,11.46,6.22059017009974,1.93730177451871
"1007",0.3,41,60.2,9.49228099379885,3.44201937618241
"1008",0.34,35,55.75,9.38227483588365,4.03530202158832
"1009",0.33,27,96.14,12.9661702799281,6.96758899988359
"1011",0.06,29,14.98,7.38398945797851,1.33500106673234
"1012",0.05,18,68.01,12.2137133806261,5.21927415920758
"1013",0.27,21,19.68,6.02586597382531,1.60140574073684
"1015",0.05,13,24.2,4.67282883446191,1.27536280041261
"1018",0.98,17,18.88,6.5206211275587,1.80828877117927
"1019",0.29,25,66.69,9.69547888880619,4.27736032244553
"1020",0.06,5,18.32,4.86753445045558,1.57484646766448
"1021",0.1,24,99.56,13.6788370913341,7.93794596153159
"1022",0.82,15,33.55,10.7922631923696,4.1543415361284
"1024",0.32,25,70.06,10.2651400876876,4.64140567857019
"1025",0.19,40,88.48,11.5132454137811,4.84662505707355
"1027",0.77,17,60.38,12.0356282748821,5.72616347443777
"1029",0.22,20,86.19,11.1317382493216,5.51463769251412
"1030",0.37,19,16.32,5.17048399503815,1.47247205736094
"1033",0.9,39,94.8,9.27246974344173,4.19056341996264
"1034",0.36,57,24.87,7.78322401633604,1.82937633279936
"1035",0.47,11,67.02,10.0155207562119,2.4706386779903
"1036",0.67,20,12.79,5.4380793089232,1.7732559976635
"1038",0.4,23,10.34,7.02997291170639,1.14740245283754
"1039",0.01,14,23.22,4.85203026391962,1.42791603581071
"1041",0.99,18,27.98,8.92651750985012,2.88256357544835
"1042",0.8,46,62.93,8.75352933651643,3.42165339022954
"1043",0.56,18,94.79,11.0371290901236,5.25405195025002
"1044",0.07,20,19.94,8.48280876455441,1.90210752639692
"1045",0.69,32,56.84,10.7726447472762,4.32691025211521
"1046",0.52,19,62.06,10.5488615516244,4.91917768360742
"1048",0.37,24,16.7,7.11558212618445,1.21194097397511
"1049",0.38,26,14.18,7.85593219971861,1.78339121955754
"1050",0.62,23,42.88,9.44169015983749,4.4254452550414
"1051",0.01,29,12.36,7.5847730776122,1.86097453824953
"1053",0.52,17,13.07,5.09375020080676,1.57484646766448
"1056",0.78,26,34.22,10.1905819523422,5.04593808579864
"1057",0.18,25,38.01,9.85760066976365,4.13404592907365
"1058",0.7,7,11.64,6.25958146406492,1.48839958405704
"1060",0.51,26,92.39,9.49859727917881,3.91740847770448
"1061",0.53,20,34.14,8.68676717538769,2.35137525716348
"1064",0.88,12,98.14,10.1816115921758,3.34779660493504
"1065",0.64,26,15.95,6.63068338564237,1.11841491596429
"1066",0.28,12,23.6,5.63835466933375,1.61541998411165
"1068",0.63,29,37.05,8.60171814648593,3.36072254909644
"1070",0.77,7,20.16,4.00733318523247,1.51732262352629
"1071",0.39,29,84.61,13.4890086519962,7.67928378788895
"1072",0.39,17,81.01,10.586609649449,4.49858670058531
"1073",0.17,24,96.66,8.79482492801452,1.81807677754543
"1075",0.16,28,24.87,6.25382881157547,1.45861502269952
"1076",0.63,31,38.56,14.0761417831247,8.45426617111342
"1077",0.75,27,26.74,9.91452639965134,5.21363055838084
"1078",0.61,14,72.05,10.8815128782151,4.48130619876571
"1079",0.13,22,13.33,5.78996017089725,1.10525683138678
"1080",0.5,16,81.91,11.1863639544575,4.5407383258287
"1081",0.98,36,48.1,12.1857270708647,6.08586522252947
"1082",0.02,7,15.36,6.22851100359118,1.7404661748405
"1083",0.04,6,23.67,5.80513496891649,1.7509374747078
"1084",0.59,24,36.23,12.8378761958491,6.27998376905232
"1087",0.97,19,67.49,12.1853136610702,7.14726811944619
"1088",0.49,33,97.82,8.87374812815439,3.98638808738345
"1090",0.29,41,81.93,9.35010231435134,3.12895111734021
"1091",0.95,23,53.05,9.66763862872437,4.16976120150686
"1094",0.32,35,23.38,6.26909628370626,1.81645208181843
"1095",0.05,5,19.61,3.2188758248682,1.44926916028128
"1096",0.32,5,20.65,5.65948221575962,1.28647402583768
"1097",0.3,48,60.25,11.2893568233179,3.93944360100414
"1098",0.62,22,42.11,14.4228084133635,9.6271620824002
"1100",0.67,27,38.28,10.3331898850083,3.61010677294854
"1102",0.47,26,53.88,9.70765513371423,4.03865565636151
"1103",0.36,27,15.87,8.21770840684531,2.7047112998367
"1104",0.56,24,92.29,9.80366721725392,2.97909463240097
"1105",0.69,34,73.53,10.4809432585999,4.91096227761219
"1106",0.33,17,10.55,8.15277405274407,1.80828877117927
"1109",0.75,27,24.48,7.67554600253785,1.21194097397511
"1114",0.84,26,12.59,8.0258433441509,2.75238601492226
"1115",0.92,36,13.29,8.35702443926342,2.54631527791664
"1116",0.25,46,39.09,12.1923134200388,6.50214516036046
"1117",0.23,23,26.8,10.5038613329437,2.99723114967773
"1118",0.93,35,63.91,10.488548283231,3.83297979808769
"1119",0.43,34,57.66,8.66630261400408,3.5360196074696
"1122",0.28,16,74.77,11.5466600026999,5.52178086667317
"1123",0.58,4,20.05,2.94443897916644,1.86872051036418
"1124",0.54,23,96.98,10.2097950891111,4.38352551079762
"1125",0.48,6,15.45,6.91174730025167,1.88858365386359
"1126",0.27,6,13.3,4.38202663467388,1.69193913394584
"1127",0.54,18,21.74,4.81218435537242,1.93152141160321
"1128",0.45,28,22.43,7.10496544826984,1.81807677754543
"1130",0.6,18,21.35,7.12849594568004,1.88555334851442
"1131",0.57,13,17.31,6.89467003943348,1.68824909285839
"1132",0.97,25,22.16,6.30809844150953,1.84371920815877
"1133",0.6,14,21.94,5.67332326717149,1.43746264769429
"1134",0.8,23,13.42,7.63094658089046,2.21484617868604
"1135",0.2,11,18.36,5.46806014113513,1.30833281965018
"1137",0.92,42,16.55,8.34687925374656,1.44220199305819
"1138",0.38,20,85.02,9.86381073538323,3.35968070145922
"1140",0.38,7,11.27,5.13579843705026,1.66013102674962
"1141",0.59,16,57.95,10.9477668438779,4.59532184993328
"1143",0.44,19,22.65,5.46383180502561,1.93152141160321
"1146",0.09,5,10.68,4.39444915467244,1.14103300455206
"1147",0.6,14,35.42,10.7828030482854,5.29601471748536
"1149",0.88,32,19.99,6.27664348934164,1.69377906086785
"1150",0.79,4,16.24,4.72738781871234,1.93152141160321
"1151",0.11,50,30.52,10.9304248044973,4.38439881881894
"1152",0.66,24,65.24,9.365290731974,3.08099211750481
"1156",0.31,37,62.68,14.2576591889198,8.24911764860338
"1157",0.96,15,73.61,11.3311397645796,6.40369008525935
"1158",0.47,16,25.25,8.52416880515266,2.55877649835446
"1159",0.3,27,14.94,6.93634273583405,1.59330853050422
"1160",0.54,39,42.3,11.552424985407,6.51251769102941
